date,issue,issue_tweets_female,issue_tweets_male,total_tweets_female,total_tweets_male,mip_female,mip_male,country,male_attention,female_attention,attention,mip,total_tweets,date_int
2021-12-21,crime,7.0,17.0,273.0,667.0,0.09,0.06,us,0.025487256371814,0.0256410256410256,0.025531914893617,0.075,940.0,352
2021-12-21,defense,10.0,41.0,273.0,667.0,0.0,0.0,us,0.0614692653673163,0.0366300366300366,0.0542553191489361,0.0,940.0,352
2021-12-21,economy,45.0,126.0,273.0,667.0,0.14,0.18,us,0.1889055472263868,0.1648351648351648,0.1819148936170213,0.16,940.0,352
2021-12-21,education,18.0,31.0,273.0,667.0,0.03,0.03,us,0.0464767616191904,0.0659340659340659,0.052127659574468,0.03,940.0,352
2021-12-21,environment,17.0,31.0,273.0,667.0,0.18,0.16,us,0.0464767616191904,0.0622710622710622,0.051063829787234,0.1699999999999999,940.0,352
2021-12-21,health,62.0,121.0,273.0,667.0,0.18,0.12,us,0.1814092953523238,0.2271062271062271,0.1946808510638298,0.15,940.0,352
2021-12-21,immigration,4.0,22.0,273.0,667.0,0.05,0.1,us,0.032983508245877,0.0146520146520146,0.0276595744680851,0.075,940.0,352
2021-12-21,international_affairs,4.0,22.0,273.0,667.0,0.07,0.09,us,0.032983508245877,0.0146520146520146,0.0276595744680851,0.08,940.0,352
2021-12-21,tax,4.0,12.0,273.0,667.0,0.08,0.13,us,0.0179910044977511,0.0146520146520146,0.0170212765957446,0.105,940.0,352
2018-01-03,crime,1.0,3.0,79.0,211.0,0.14,0.11,uk,0.0142180094786729,0.0126582278481012,0.0137931034482758,0.125,290.0,1
2018-01-03,defense,2.0,2.0,79.0,211.0,0.18,0.17,uk,0.0094786729857819,0.0253164556962025,0.0137931034482758,0.175,290.0,1
2018-01-03,economy,11.0,40.0,79.0,211.0,0.25,0.4,uk,0.1895734597156398,0.1392405063291139,0.1758620689655172,0.325,290.0,1
2018-01-03,education,15.0,9.0,79.0,211.0,0.14,0.09,uk,0.0426540284360189,0.189873417721519,0.0827586206896551,0.115,290.0,1
2018-01-03,environment,4.0,9.0,79.0,211.0,0.11,0.11,uk,0.0426540284360189,0.050632911392405,0.0448275862068965,0.11,290.0,1
2018-01-03,health,7.0,21.0,79.0,211.0,0.47,0.35,uk,0.0995260663507109,0.0886075949367088,0.096551724137931,0.41,290.0,1
2018-01-03,immigration,0.0,1.0,79.0,211.0,0.3,0.33,uk,0.0047393364928909,0.0,0.0034482758620689,0.315,290.0,1
2018-01-03,international_affairs,1.0,12.0,79.0,211.0,0.56,0.62,uk,0.0568720379146919,0.0126582278481012,0.0448275862068965,0.5900000000000001,290.0,1
2018-01-03,tax,2.0,4.0,79.0,211.0,0.02,0.07,uk,0.0189573459715639,0.0253164556962025,0.0206896551724137,0.045,290.0,1
2018-01-08,crime,4.0,6.0,181.0,433.0,0.11,0.11,uk,0.0138568129330254,0.0220994475138121,0.01628664495114,0.11,614.0,2
2018-01-08,defense,3.0,6.0,181.0,433.0,0.15,0.16,uk,0.0138568129330254,0.0165745856353591,0.014657980456026,0.155,614.0,2
2018-01-08,economy,10.0,49.0,181.0,433.0,0.25,0.36,uk,0.1131639722863741,0.0552486187845303,0.0960912052117263,0.305,614.0,2
2018-01-08,education,7.0,20.0,181.0,433.0,0.15,0.12,uk,0.046189376443418,0.0386740331491712,0.0439739413680781,0.135,614.0,2
2018-01-08,environment,5.0,13.0,181.0,433.0,0.11,0.08,uk,0.0300230946882217,0.0276243093922651,0.0293159609120521,0.095,614.0,2
2018-01-08,health,14.0,22.0,181.0,433.0,0.57,0.48,uk,0.0508083140877598,0.0773480662983425,0.0586319218241042,0.5249999999999999,614.0,2
2018-01-08,immigration,2.0,9.0,181.0,433.0,0.28,0.28,uk,0.0207852193995381,0.011049723756906,0.017915309446254,0.28,614.0,2
2018-01-08,international_affairs,7.0,17.0,181.0,433.0,0.59,0.64,uk,0.0392609699769053,0.0386740331491712,0.0390879478827361,0.615,614.0,2
2018-01-08,tax,1.0,2.0,181.0,433.0,0.03,0.05,uk,0.0046189376443418,0.005524861878453,0.004885993485342,0.04,614.0,2
2018-01-16,crime,1.0,7.0,143.0,447.0,0.13,0.1,uk,0.0156599552572706,0.0069930069930069,0.0135593220338983,0.115,590.0,4
2018-01-16,defense,7.0,21.0,143.0,447.0,0.14,0.14,uk,0.046979865771812,0.0489510489510489,0.047457627118644,0.14,590.0,4
2018-01-16,economy,22.0,62.0,143.0,447.0,0.23,0.34,uk,0.1387024608501118,0.1538461538461538,0.1423728813559322,0.285,590.0,4
2018-01-16,education,6.0,31.0,143.0,447.0,0.19,0.12,uk,0.0693512304250559,0.0419580419580419,0.0627118644067796,0.155,590.0,4
2018-01-16,environment,12.0,45.0,143.0,447.0,0.11,0.11,uk,0.1006711409395973,0.0839160839160839,0.0966101694915254,0.11,590.0,4
2018-01-16,health,4.0,24.0,143.0,447.0,0.59,0.48,uk,0.0536912751677852,0.0279720279720279,0.047457627118644,0.5349999999999999,590.0,4
2018-01-16,immigration,3.0,11.0,143.0,447.0,0.3,0.3,uk,0.0246085011185682,0.0209790209790209,0.023728813559322,0.3,590.0,4
2018-01-16,international_affairs,10.0,54.0,143.0,447.0,0.46,0.6,uk,0.1208053691275167,0.0699300699300699,0.1084745762711864,0.53,590.0,4
2018-01-16,tax,0.0,2.0,143.0,447.0,0.04,0.07,uk,0.0044742729306487,0.0,0.0033898305084745,0.055,590.0,4
2018-01-30,crime,4.0,11.0,151.0,454.0,0.12,0.12,uk,0.0242290748898678,0.0264900662251655,0.024793388429752,0.12,605.0,6
2018-01-30,defense,9.0,18.0,151.0,454.0,0.16,0.17,uk,0.039647577092511,0.0596026490066225,0.0446280991735537,0.165,605.0,6
2018-01-30,economy,23.0,86.0,151.0,454.0,0.22,0.31,uk,0.1894273127753304,0.152317880794702,0.1801652892561983,0.265,605.0,6
2018-01-30,education,7.0,31.0,151.0,454.0,0.17,0.13,uk,0.0682819383259911,0.0463576158940397,0.0628099173553719,0.15,605.0,6
2018-01-30,environment,6.0,11.0,151.0,454.0,0.11,0.1,uk,0.0242290748898678,0.0397350993377483,0.028099173553719,0.105,605.0,6
2018-01-30,health,12.0,16.0,151.0,454.0,0.58,0.47,uk,0.0352422907488986,0.0794701986754966,0.0462809917355371,0.5249999999999999,605.0,6
2018-01-30,immigration,5.0,7.0,151.0,454.0,0.31,0.29,uk,0.0154185022026431,0.0331125827814569,0.0198347107438016,0.3,605.0,6
2018-01-30,international_affairs,17.0,45.0,151.0,454.0,0.54,0.62,uk,0.0991189427312775,0.1125827814569536,0.1024793388429752,0.5800000000000001,605.0,6
2018-01-30,tax,0.0,3.0,151.0,454.0,0.03,0.05,uk,0.0066079295154185,0.0,0.0049586776859504,0.04,605.0,6
2018-02-06,crime,1.0,12.0,400.0,640.0,0.12,0.11,uk,0.01875,0.0025,0.0125,0.1149999999999999,1040.0,7
2018-02-06,defense,3.0,8.0,400.0,640.0,0.16,0.17,uk,0.0125,0.0075,0.010576923076923,0.165,1040.0,7
2018-02-06,economy,20.0,64.0,400.0,640.0,0.23,0.31,uk,0.1,0.05,0.0807692307692307,0.27,1040.0,7
2018-02-06,education,17.0,37.0,400.0,640.0,0.15,0.14,uk,0.0578125,0.0425,0.0519230769230769,0.145,1040.0,7
2018-02-06,environment,3.0,24.0,400.0,640.0,0.1,0.11,uk,0.0375,0.0075,0.0259615384615384,0.105,1040.0,7
2018-02-06,health,21.0,48.0,400.0,640.0,0.59,0.47,uk,0.075,0.0525,0.0663461538461538,0.53,1040.0,7
2018-02-06,immigration,4.0,5.0,400.0,640.0,0.3,0.28,uk,0.0078125,0.01,0.0086538461538461,0.29,1040.0,7
2018-02-06,international_affairs,5.0,51.0,400.0,640.0,0.58,0.62,uk,0.0796875,0.0125,0.0538461538461538,0.6,1040.0,7
2018-02-06,tax,0.0,2.0,400.0,640.0,0.04,0.05,uk,0.003125,0.0,0.0019230769230769,0.045,1040.0,7
2018-02-13,crime,6.0,8.0,123.0,370.0,0.1,0.13,uk,0.0216216216216216,0.048780487804878,0.0283975659229208,0.115,493.0,8
2018-02-13,defense,2.0,14.0,123.0,370.0,0.12,0.14,uk,0.0378378378378378,0.016260162601626,0.0324543610547667,0.13,493.0,8
2018-02-13,economy,9.0,35.0,123.0,370.0,0.22,0.33,uk,0.0945945945945946,0.073170731707317,0.0892494929006085,0.275,493.0,8
2018-02-13,education,7.0,30.0,123.0,370.0,0.14,0.12,uk,0.081081081081081,0.056910569105691,0.075050709939148,0.13,493.0,8
2018-02-13,environment,3.0,20.0,123.0,370.0,0.1,0.12,uk,0.054054054054054,0.024390243902439,0.0466531440162271,0.11,493.0,8
2018-02-13,health,9.0,21.0,123.0,370.0,0.57,0.47,uk,0.0567567567567567,0.073170731707317,0.0608519269776876,0.52,493.0,8
2018-02-13,immigration,0.0,4.0,123.0,370.0,0.29,0.33,uk,0.0108108108108108,0.0,0.0081135902636916,0.31,493.0,8
2018-02-13,international_affairs,8.0,23.0,123.0,370.0,0.56,0.67,uk,0.0621621621621621,0.065040650406504,0.0628803245436105,0.615,493.0,8
2018-02-13,tax,0.0,3.0,123.0,370.0,0.02,0.04,uk,0.0081081081081081,0.0,0.0060851926977687,0.03,493.0,8
2018-02-20,crime,6.0,13.0,145.0,434.0,0.12,0.13,uk,0.0299539170506912,0.0413793103448275,0.0328151986183074,0.125,579.0,9
2018-02-20,defense,2.0,4.0,145.0,434.0,0.15,0.17,uk,0.0092165898617511,0.0137931034482758,0.0103626943005181,0.16,579.0,9
2018-02-20,economy,12.0,75.0,145.0,434.0,0.23,0.33,uk,0.1728110599078341,0.0827586206896551,0.1502590673575129,0.28,579.0,9
2018-02-20,education,8.0,23.0,145.0,434.0,0.17,0.14,uk,0.0529953917050691,0.0551724137931034,0.0535405872193437,0.155,579.0,9
2018-02-20,environment,4.0,21.0,145.0,434.0,0.12,0.11,uk,0.0483870967741935,0.0275862068965517,0.0431778929188255,0.1149999999999999,579.0,9
2018-02-20,health,22.0,29.0,145.0,434.0,0.55,0.42,uk,0.0668202764976958,0.1517241379310344,0.0880829015544041,0.485,579.0,9
2018-02-20,immigration,2.0,9.0,145.0,434.0,0.29,0.3,uk,0.02073732718894,0.0137931034482758,0.0189982728842832,0.295,579.0,9
2018-02-20,international_affairs,11.0,48.0,145.0,434.0,0.55,0.61,uk,0.1105990783410138,0.0758620689655172,0.1018998272884283,0.5800000000000001,579.0,9
2018-02-20,tax,2.0,4.0,145.0,434.0,0.03,0.06,uk,0.0092165898617511,0.0137931034482758,0.0103626943005181,0.045,579.0,9
2018-02-27,crime,4.0,10.0,175.0,566.0,0.13,0.11,uk,0.0176678445229682,0.0228571428571428,0.0188933873144399,0.12,741.0,10
2018-02-27,defense,1.0,14.0,175.0,566.0,0.13,0.2,uk,0.0247349823321554,0.0057142857142857,0.020242914979757,0.165,741.0,10
2018-02-27,economy,30.0,75.0,175.0,566.0,0.23,0.32,uk,0.1325088339222614,0.1714285714285714,0.1417004048582996,0.275,741.0,10
2018-02-27,education,13.0,28.0,175.0,566.0,0.16,0.14,uk,0.0494699646643109,0.0742857142857142,0.0553306342780027,0.15,741.0,10
2018-02-27,environment,18.0,33.0,175.0,566.0,0.1,0.11,uk,0.058303886925795,0.1028571428571428,0.068825910931174,0.105,741.0,10
2018-02-27,health,14.0,25.0,175.0,566.0,0.49,0.42,uk,0.0441696113074204,0.08,0.0526315789473684,0.4549999999999999,741.0,10
2018-02-27,immigration,4.0,28.0,175.0,566.0,0.35,0.31,uk,0.0494699646643109,0.0228571428571428,0.0431848852901484,0.3299999999999999,741.0,10
2018-02-27,international_affairs,10.0,63.0,175.0,566.0,0.57,0.6,uk,0.1113074204946996,0.0571428571428571,0.0985155195681511,0.585,741.0,10
2018-02-27,tax,3.0,1.0,175.0,566.0,0.03,0.06,uk,0.0017667844522968,0.0171428571428571,0.0053981106612685,0.045,741.0,10
2018-03-06,crime,3.0,28.0,186.0,527.0,0.12,0.09,uk,0.0531309297912713,0.0161290322580645,0.0434782608695652,0.105,713.0,11
2018-03-06,defense,4.0,16.0,186.0,527.0,0.15,0.16,uk,0.0303605313092979,0.021505376344086,0.0280504908835904,0.155,713.0,11
2018-03-06,economy,17.0,61.0,186.0,527.0,0.27,0.32,uk,0.1157495256166983,0.0913978494623656,0.1093969144460028,0.295,713.0,11
2018-03-06,education,16.0,48.0,186.0,527.0,0.14,0.11,uk,0.0910815939278937,0.086021505376344,0.0897615708274894,0.125,713.0,11
2018-03-06,environment,22.0,21.0,186.0,527.0,0.13,0.1,uk,0.0398481973434535,0.1182795698924731,0.0603085553997194,0.115,713.0,11
2018-03-06,health,12.0,33.0,186.0,527.0,0.48,0.35,uk,0.0626185958254269,0.064516129032258,0.0631136044880785,0.415,713.0,11
2018-03-06,immigration,2.0,8.0,186.0,527.0,0.29,0.33,uk,0.0151802656546489,0.010752688172043,0.0140252454417952,0.31,713.0,11
2018-03-06,international_affairs,11.0,51.0,186.0,527.0,0.56,0.65,uk,0.0967741935483871,0.0591397849462365,0.0869565217391304,0.605,713.0,11
2018-03-06,tax,1.0,3.0,186.0,527.0,0.04,0.07,uk,0.0056925996204933,0.0053763440860215,0.005610098176718,0.055,713.0,11
2018-03-27,crime,6.0,6.0,177.0,472.0,0.13,0.14,uk,0.0127118644067796,0.0338983050847457,0.0184899845916795,0.135,649.0,14
2018-03-27,defense,4.0,13.0,177.0,472.0,0.21,0.25,uk,0.0275423728813559,0.0225988700564971,0.0261941448382126,0.2299999999999999,649.0,14
2018-03-27,economy,20.0,53.0,177.0,472.0,0.24,0.31,uk,0.1122881355932203,0.1129943502824858,0.1124807395993836,0.275,649.0,14
2018-03-27,education,12.0,29.0,177.0,472.0,0.15,0.14,uk,0.0614406779661017,0.0677966101694915,0.0631741140215716,0.145,649.0,14
2018-03-27,environment,4.0,21.0,177.0,472.0,0.13,0.12,uk,0.0444915254237288,0.0225988700564971,0.0385208012326656,0.125,649.0,14
2018-03-27,health,27.0,28.0,177.0,472.0,0.46,0.43,uk,0.059322033898305,0.1525423728813559,0.0847457627118644,0.445,649.0,14
2018-03-27,immigration,3.0,8.0,177.0,472.0,0.33,0.28,uk,0.0169491525423728,0.0169491525423728,0.0169491525423728,0.305,649.0,14
2018-03-27,international_affairs,7.0,55.0,177.0,472.0,0.58,0.56,uk,0.1165254237288135,0.03954802259887,0.0955315870570107,0.5700000000000001,649.0,14
2018-03-27,tax,0.0,6.0,177.0,472.0,0.04,0.05,uk,0.0127118644067796,0.0,0.0092449922958397,0.045,649.0,14
2018-04-10,crime,5.0,20.0,143.0,378.0,0.25,0.2,uk,0.0529100529100529,0.0349650349650349,0.0479846449136276,0.225,521.0,16
2018-04-10,defense,3.0,12.0,143.0,378.0,0.19,0.22,uk,0.0317460317460317,0.0209790209790209,0.0287907869481765,0.205,521.0,16
2018-04-10,economy,19.0,24.0,143.0,378.0,0.2,0.32,uk,0.0634920634920634,0.1328671328671328,0.0825335892514395,0.26,521.0,16
2018-04-10,education,6.0,35.0,143.0,378.0,0.15,0.11,uk,0.0925925925925925,0.0419580419580419,0.0786948176583493,0.13,521.0,16
2018-04-10,environment,8.0,15.0,143.0,378.0,0.1,0.11,uk,0.0396825396825396,0.0559440559440559,0.0441458733205374,0.105,521.0,16
2018-04-10,health,12.0,44.0,143.0,378.0,0.49,0.38,uk,0.1164021164021164,0.0839160839160839,0.1074856046065259,0.435,521.0,16
2018-04-10,immigration,4.0,5.0,143.0,378.0,0.3,0.3,uk,0.0132275132275132,0.0279720279720279,0.0172744721689059,0.3,521.0,16
2018-04-10,international_affairs,16.0,51.0,143.0,378.0,0.54,0.62,uk,0.1349206349206349,0.1118881118881118,0.128598848368522,0.5800000000000001,521.0,16
2018-04-10,tax,0.0,2.0,143.0,378.0,0.03,0.05,uk,0.0052910052910052,0.0,0.0038387715930902,0.04,521.0,16
2018-04-17,crime,4.0,10.0,201.0,530.0,0.23,0.22,uk,0.0188679245283018,0.0199004975124378,0.0191518467852257,0.225,731.0,18
2018-04-17,defense,18.0,30.0,201.0,530.0,0.29,0.25,uk,0.0566037735849056,0.0895522388059701,0.0656634746922024,0.27,731.0,18
2018-04-17,economy,28.0,67.0,201.0,530.0,0.19,0.3,uk,0.1264150943396226,0.1393034825870646,0.1299589603283173,0.245,731.0,18
2018-04-17,education,14.0,22.0,201.0,530.0,0.15,0.09,uk,0.0415094339622641,0.0696517412935323,0.0492476060191518,0.12,731.0,18
2018-04-17,environment,8.0,20.0,201.0,530.0,0.13,0.13,uk,0.0377358490566037,0.0398009950248756,0.0383036935704514,0.13,731.0,18
2018-04-17,health,7.0,17.0,201.0,530.0,0.47,0.39,uk,0.0320754716981132,0.0348258706467661,0.0328317373461012,0.43,731.0,18
2018-04-17,immigration,8.0,10.0,201.0,530.0,0.29,0.28,uk,0.0188679245283018,0.0398009950248756,0.0246238030095759,0.285,731.0,18
2018-04-17,international_affairs,36.0,97.0,201.0,530.0,0.54,0.62,uk,0.1830188679245283,0.1791044776119403,0.1819425444596443,0.5800000000000001,731.0,18
2018-04-17,tax,1.0,6.0,201.0,530.0,0.04,0.07,uk,0.0113207547169811,0.0049751243781094,0.0095759233926128,0.055,731.0,18
2018-04-25,crime,2.0,6.0,230.0,473.0,0.2,0.19,uk,0.0126849894291754,0.008695652173913,0.011379800853485,0.195,703.0,20
2018-04-25,defense,9.0,15.0,230.0,473.0,0.21,0.21,uk,0.0317124735729386,0.0391304347826087,0.0341394025604551,0.21,703.0,20
2018-04-25,economy,19.0,53.0,230.0,473.0,0.24,0.28,uk,0.1120507399577167,0.0826086956521739,0.1024182076813655,0.26,703.0,20
2018-04-25,education,17.0,30.0,230.0,473.0,0.14,0.11,uk,0.0634249471458773,0.0739130434782608,0.0668563300142247,0.125,703.0,20
2018-04-25,environment,8.0,33.0,230.0,473.0,0.13,0.12,uk,0.0697674418604651,0.0347826086956521,0.0583214793741109,0.125,703.0,20
2018-04-25,health,23.0,35.0,230.0,473.0,0.44,0.34,uk,0.0739957716701902,0.1,0.0825035561877667,0.39,703.0,20
2018-04-25,immigration,5.0,9.0,230.0,473.0,0.29,0.31,uk,0.0190274841437632,0.0217391304347826,0.0199146514935988,0.3,703.0,20
2018-04-25,international_affairs,15.0,31.0,230.0,473.0,0.55,0.63,uk,0.0655391120507399,0.0652173913043478,0.0654338549075391,0.5900000000000001,703.0,20
2018-04-25,tax,0.0,1.0,230.0,473.0,0.03,0.04,uk,0.0021141649048625,0.0,0.0014224751066856,0.035,703.0,20
2018-05-01,crime,10.0,10.0,413.0,526.0,0.21,0.18,uk,0.0190114068441064,0.0242130750605326,0.0212992545260915,0.195,939.0,21
2018-05-01,defense,5.0,7.0,413.0,526.0,0.17,0.19,uk,0.0133079847908745,0.0121065375302663,0.0127795527156549,0.18,939.0,21
2018-05-01,economy,47.0,61.0,413.0,526.0,0.22,0.3,uk,0.1159695817490494,0.1138014527845036,0.1150159744408945,0.26,939.0,21
2018-05-01,education,10.0,25.0,413.0,526.0,0.17,0.14,uk,0.0475285171102661,0.0242130750605326,0.0372736954206602,0.155,939.0,21
2018-05-01,environment,17.0,26.0,413.0,526.0,0.13,0.13,uk,0.0494296577946768,0.0411622276029055,0.0457933972310969,0.13,939.0,21
2018-05-01,health,14.0,63.0,413.0,526.0,0.46,0.33,uk,0.1197718631178707,0.0338983050847457,0.0820021299254526,0.395,939.0,21
2018-05-01,immigration,13.0,14.0,413.0,526.0,0.35,0.35,uk,0.026615969581749,0.0314769975786924,0.0287539936102236,0.35,939.0,21
2018-05-01,international_affairs,39.0,26.0,413.0,526.0,0.57,0.64,uk,0.0494296577946768,0.0944309927360774,0.0692225772097976,0.605,939.0,21
2018-05-01,tax,40.0,10.0,413.0,526.0,0.03,0.05,uk,0.0190114068441064,0.0968523002421307,0.0532481363152289,0.04,939.0,21
2018-05-09,crime,4.0,12.0,181.0,421.0,0.25,0.23,uk,0.0285035629453681,0.0220994475138121,0.0265780730897009,0.24,602.0,23
2018-05-09,defense,4.0,7.0,181.0,421.0,0.16,0.15,uk,0.0166270783847981,0.0220994475138121,0.0182724252491694,0.155,602.0,23
2018-05-09,economy,23.0,53.0,181.0,421.0,0.24,0.32,uk,0.1258907363420427,0.1270718232044199,0.1262458471760797,0.28,602.0,23
2018-05-09,education,19.0,31.0,181.0,421.0,0.17,0.1,uk,0.0736342042755344,0.1049723756906077,0.0830564784053156,0.135,602.0,23
2018-05-09,environment,9.0,14.0,181.0,421.0,0.14,0.12,uk,0.0332541567695962,0.0497237569060773,0.0382059800664451,0.13,602.0,23
2018-05-09,health,12.0,29.0,181.0,421.0,0.47,0.35,uk,0.0688836104513064,0.0662983425414364,0.0681063122923588,0.41,602.0,23
2018-05-09,immigration,8.0,7.0,181.0,421.0,0.3,0.3,uk,0.0166270783847981,0.0441988950276243,0.0249169435215946,0.3,602.0,23
2018-05-09,international_affairs,13.0,42.0,181.0,421.0,0.57,0.6,uk,0.0997624703087886,0.0718232044198895,0.0913621262458471,0.585,602.0,23
2018-05-09,tax,0.0,1.0,181.0,421.0,0.04,0.05,uk,0.002375296912114,0.0,0.0016611295681063,0.045,602.0,23
2018-05-14,crime,4.0,3.0,186.0,387.0,0.22,0.17,uk,0.0077519379844961,0.021505376344086,0.0122164048865619,0.195,573.0,24
2018-05-14,defense,4.0,10.0,186.0,387.0,0.16,0.15,uk,0.0258397932816537,0.021505376344086,0.0244328097731239,0.155,573.0,24
2018-05-14,economy,11.0,30.0,186.0,387.0,0.24,0.33,uk,0.0775193798449612,0.0591397849462365,0.0715532286212914,0.285,573.0,24
2018-05-14,education,17.0,36.0,186.0,387.0,0.13,0.11,uk,0.0930232558139534,0.0913978494623656,0.0924956369982548,0.12,573.0,24
2018-05-14,environment,11.0,16.0,186.0,387.0,0.11,0.12,uk,0.041343669250646,0.0591397849462365,0.0471204188481675,0.1149999999999999,573.0,24
2018-05-14,health,34.0,36.0,186.0,387.0,0.5,0.37,uk,0.0930232558139534,0.1827956989247312,0.1221640488656195,0.435,573.0,24
2018-05-14,immigration,2.0,20.0,186.0,387.0,0.31,0.32,uk,0.0516795865633074,0.010752688172043,0.0383944153577661,0.315,573.0,24
2018-05-14,international_affairs,13.0,51.0,186.0,387.0,0.57,0.64,uk,0.1317829457364341,0.0698924731182795,0.1116928446771378,0.605,573.0,24
2018-05-14,tax,2.0,0.0,186.0,387.0,0.02,0.04,uk,0.0,0.010752688172043,0.0034904013961605,0.03,573.0,24
2018-05-21,crime,10.0,13.0,163.0,417.0,0.23,0.23,uk,0.0311750599520383,0.0613496932515337,0.0396551724137931,0.23,580.0,26
2018-05-21,defense,2.0,3.0,163.0,417.0,0.16,0.14,uk,0.0071942446043165,0.0122699386503067,0.0086206896551724,0.15,580.0,26
2018-05-21,economy,12.0,45.0,163.0,417.0,0.2,0.34,uk,0.1079136690647482,0.0736196319018405,0.0982758620689655,0.27,580.0,26
2018-05-21,education,19.0,20.0,163.0,417.0,0.17,0.11,uk,0.0479616306954436,0.1165644171779141,0.0672413793103448,0.14,580.0,26
2018-05-21,environment,6.0,21.0,163.0,417.0,0.12,0.12,uk,0.0503597122302158,0.0368098159509202,0.046551724137931,0.12,580.0,26
2018-05-21,health,17.0,32.0,163.0,417.0,0.49,0.35,uk,0.0767386091127098,0.1042944785276073,0.0844827586206896,0.42,580.0,26
2018-05-21,immigration,1.0,10.0,163.0,417.0,0.29,0.29,uk,0.0239808153477218,0.0061349693251533,0.0189655172413793,0.29,580.0,26
2018-05-21,international_affairs,15.0,26.0,163.0,417.0,0.53,0.62,uk,0.0623501199040767,0.0920245398773006,0.0706896551724138,0.575,580.0,26
2018-05-21,tax,1.0,0.0,163.0,417.0,0.04,0.06,uk,0.0,0.0061349693251533,0.0017241379310344,0.05,580.0,26
2018-05-29,crime,2.0,2.0,124.0,270.0,0.22,0.21,uk,0.0074074074074074,0.0161290322580645,0.0101522842639593,0.215,394.0,28
2018-05-29,defense,5.0,15.0,124.0,270.0,0.16,0.12,uk,0.0555555555555555,0.0403225806451612,0.0507614213197969,0.14,394.0,28
2018-05-29,economy,11.0,25.0,124.0,270.0,0.24,0.3,uk,0.0925925925925925,0.0887096774193548,0.0913705583756345,0.27,394.0,28
2018-05-29,education,10.0,26.0,124.0,270.0,0.14,0.13,uk,0.0962962962962963,0.0806451612903225,0.0913705583756345,0.135,394.0,28
2018-05-29,environment,4.0,6.0,124.0,270.0,0.12,0.1,uk,0.0222222222222222,0.032258064516129,0.0253807106598984,0.11,394.0,28
2018-05-29,health,7.0,11.0,124.0,270.0,0.53,0.38,uk,0.0407407407407407,0.0564516129032258,0.0456852791878172,0.455,394.0,28
2018-05-29,immigration,2.0,4.0,124.0,270.0,0.28,0.29,uk,0.0148148148148148,0.0161290322580645,0.015228426395939,0.285,394.0,28
2018-05-29,international_affairs,9.0,31.0,124.0,270.0,0.55,0.59,uk,0.1148148148148148,0.0725806451612903,0.1015228426395939,0.5700000000000001,394.0,28
2018-05-29,tax,7.0,1.0,124.0,270.0,0.02,0.05,uk,0.0037037037037037,0.0564516129032258,0.0203045685279187,0.035,394.0,28
2018-06-05,crime,4.0,19.0,259.0,561.0,0.25,0.25,uk,0.0338680926916221,0.0154440154440154,0.0280487804878048,0.25,820.0,29
2018-06-05,defense,3.0,19.0,259.0,561.0,0.19,0.18,uk,0.0338680926916221,0.0115830115830115,0.0268292682926829,0.185,820.0,29
2018-06-05,economy,19.0,61.0,259.0,561.0,0.22,0.28,uk,0.1087344028520499,0.0733590733590733,0.0975609756097561,0.25,820.0,29
2018-06-05,education,9.0,24.0,259.0,561.0,0.14,0.11,uk,0.0427807486631016,0.0347490347490347,0.0402439024390243,0.125,820.0,29
2018-06-05,environment,31.0,35.0,259.0,561.0,0.12,0.1,uk,0.0623885918003565,0.1196911196911196,0.0804878048780487,0.11,820.0,29
2018-06-05,health,20.0,24.0,259.0,561.0,0.48,0.38,uk,0.0427807486631016,0.0772200772200772,0.0536585365853658,0.43,820.0,29
2018-06-05,immigration,3.0,7.0,259.0,561.0,0.3,0.31,uk,0.0124777183600713,0.0115830115830115,0.0121951219512195,0.305,820.0,29
2018-06-05,international_affairs,13.0,51.0,259.0,561.0,0.57,0.59,uk,0.0909090909090909,0.0501930501930501,0.0780487804878048,0.58,820.0,29
2018-06-05,tax,2.0,4.0,259.0,561.0,0.02,0.04,uk,0.0071301247771836,0.0077220077220077,0.0073170731707317,0.03,820.0,29
2018-06-12,crime,7.0,10.0,297.0,547.0,0.25,0.26,uk,0.0182815356489945,0.0235690235690235,0.0201421800947867,0.255,844.0,30
2018-06-12,defense,3.0,9.0,297.0,547.0,0.16,0.13,uk,0.016453382084095,0.0101010101010101,0.0142180094786729,0.145,844.0,30
2018-06-12,economy,26.0,45.0,297.0,547.0,0.24,0.31,uk,0.0822669104204753,0.0875420875420875,0.0841232227488151,0.275,844.0,30
2018-06-12,education,8.0,21.0,297.0,547.0,0.15,0.1,uk,0.0383912248628884,0.0269360269360269,0.0343601895734597,0.125,844.0,30
2018-06-12,environment,7.0,15.0,297.0,547.0,0.13,0.11,uk,0.0274223034734917,0.0235690235690235,0.0260663507109004,0.12,844.0,30
2018-06-12,health,15.0,23.0,297.0,547.0,0.48,0.35,uk,0.0420475319926873,0.0505050505050505,0.0450236966824644,0.415,844.0,30
2018-06-12,immigration,5.0,11.0,297.0,547.0,0.33,0.29,uk,0.0201096892138939,0.0168350168350168,0.0189573459715639,0.31,844.0,30
2018-06-12,international_affairs,52.0,99.0,297.0,547.0,0.58,0.63,uk,0.1809872029250457,0.1750841750841751,0.178909952606635,0.605,844.0,30
2018-06-12,tax,40.0,1.0,297.0,547.0,0.03,0.06,uk,0.0018281535648994,0.1346801346801346,0.0485781990521327,0.045,844.0,30
